category,question,correct_letter,predicted,is_correct,response
prehistory,"Toward the end of the Pleistocene, between 28,000 and 18,000 years ago, worldwide sea level was much lower than present day, resulting in the exposure of a landmass east of Siberia called __________. This period is called the _______.",C,A,False,A
prehistory,Which archaeological method is best for identifying large-scale land modifications?,C,B,False,B
prehistory,What designation for a pottery style was eventually applied to an entire cultural complex that moved across the Pacific?,C,C,True,C
prehistory,What is one of the differences between simple foragers and complex foragers?,D,B,False,B
prehistory,The significance of Frere's discovery was that what he found was located:,A,A,True,A
prehistory,What is the earliest form of writing in the world and where did it develop?,A,A,True,A
prehistory,A pattern of social integration in which individuals are placed into a hierarchy of social levels is called:,C,C,True,C
prehistory,The Minoan economy may have been especially vulnerable to natural catastrophe because it relied heavily on:,B,B,True,B
prehistory,"The _______ developed one of the earliest kingdoms in South America, reaching its height at around _________.",A,B,False,B
prehistory,"What is the name of the lithic technology seen in the Arctic and consisting of wedge-shaped cores, micro-blades, bifacial knives, and burins?",B,C,False,C
prehistory,Which of the following is used to remove the soil enclosing site materials?,D,D,True,D
prehistory,"A continuous, projecting ridge of bone above and across the eye orbits is called the:",B,B,True,B
prehistory,Ancestral Puebloan culture in Chaco Canyon was comprised of:,A,A,True,A
high_school_computer_science,Let x = 1. What is x << 3 in Python 3?,C,A,False,A
high_school_computer_science,"In Python 3, which of the following function convert a string to an int in python?",A,A,True,A
high_school_computer_science,"A user enters a Web address in a browser, and a request for a file is sent to a Web server. Which of the following best describes how the file is sent to the user?",A,A,True,A
high_school_computer_science,"Digital images are often represented by the red, green, and blue values (an RGB triplet) of each individual pixel in the image. A photographer is manipulating a digital image and overwriting the original image. Which of the following describes a lossless transformation of the digital image?",C,B,False,B
high_school_computer_science,A programmer is writing a program that is intended to be able to process large amounts of data. Which of the following considerations is LEAST likely to affect the ability of the program to process larger data sets?,B,C,False,C
high_school_computer_science,"Suppose the characters 0,1, . . . ,8,9,A,B,C,D, E,F are used to represent a hexadecimal (base-16) number. Here A = 10, B = 11, . . . ,F = 15. What is the largest base-10 integer that can be represented with a two-digit hexadecimal number, such as 14 or 3A?",C,D,False,D
high_school_computer_science,"A large data set contains information about all students majoring in computer science in colleges across the United States. The data set contains the following information about each student.
   ° The student's gender
   ° The state in which the student attends college
   ° The student's grade point average on a 4.0 scale

 Which of the following questions could be answered by analyzing only information in the data set?",B,A,False,A
high_school_computer_science,"The code segment below uses the procedure IsFound (list, item), which returns true if item appears in list and returns false otherwise. The list resultList is initially empty.
  FOR EACH item IN inputList1{
 IF (isFound (inputList2, item) )
 APPEND (resultList, item)
 }
 Which of the following best describes the contents of resultList after the code segment is executed?",B,B,True,B
high_school_computer_science,A program is expressed in a programming language. Which of the following is true of the program?,A,A,True,A
high_school_computer_science,"In Python 3, what is the output of print tuple[0] if tuple = ( 'abcd', 786 , 2.23, 'john', 70.2 )?",B,A,False,A
high_school_computer_science,"Of the following potential benefits, which is LEAST likely to be provided by the upgraded system?",B,A,False,A
high_school_computer_science,"Historically, it has been observed that computer processing speeds tend to double every two years. Which of the following best describes how technology companies can use this observation for planning purposes?",C,C,True,C
high_school_computer_science,"A programmer wrote the program below. The program uses a list of numbers called numList. The program is intended to display the sum of the numbers in the list.
 sum ← numList [1]
 FOR EACH value IN numList
 sum ← sum + value
 DISPLAY sum
 In order to test the program, the programmer initializes numList to [0 , 1 , 4 , 5]. The program displays 10, and the programmer concludes that the program works as intended. Which of the following is true?",C,C,True,C
high_school_computer_science,A computer simulation is created to simulate the growth of a certain plant species in different conditions. Which of the following actions could be used to validate the model used in the simulation?,B,B,True,B
high_school_computer_science,"Huffman coding assigns unique variable-length codes to input values based on the frequency of occurrence of each value. Frequently occurring values are assigned codes that contain fewer bits than values that occur less frequently, which are assigned codes that contain more bits. Which of the following best describes an appropriate use of Huffman coding?",C,C,True,C
high_school_computer_science,"In Python 3, which of the following function checks in a string that all characters are in uppercase?",A,A,True,A
high_school_computer_science,"The code fragment below is intended to display ""odd"" if the positive number num is odd.
 IF (<MISSING CONDITION>)
 DISPLAY “odd”

 Which of the following can be used to replace <MISSING CONDITION> so that the code fragment will work as intended?",D,A,False,A
high_school_computer_science,A programmer uses code published online under a Creative Commons Attribution (C C B Y) license in a commercial product. Which of the following best describes an acceptable use of the code?,D,D,True,D
high_school_computer_science,"A new bank plans to make customer convenience a priority by minimizing the amount of time a customer waits in line. The bank is considering two options: a single line where the customer at the front waits for the next available teller, or separate lines for each teller. The bank decides to use a computer simulation of these two options to determine the average wait time for customers. Which of the following is NOT true about the bank's plan?",D,B,False,B
high_school_computer_science,Which of the following best explains how data is typically assembled in packets for transmission over the Internet?,A,A,True,A
high_school_computer_science,A method is to be written to search an array for a value that is larger than a given item and return its index. The problem specification does not indicate what should be returned if there are several such values in the array. Which of the following actions would be best?,C,C,True,C
high_school_computer_science,"What is the output of the statement ""a"" + ""ab"" in Python 3?",B,B,True,B
high_school_computer_science,"In python 3, which of the following is floor division?",B,B,True,B
high_school_computer_science,Which of the following school policies is most likely to have a positive impact on the digital divide?,C,C,True,C
